Year,Total Vaccinations (per hundred),Total Deaths (per million),Aged Over 65,Poor Cardiovascular Death Rate,Diabetes Prevalence,Male Smokers,Female Smokers
2021,,1906.93,19.436,99.403,7.17,31.4,27.4
2021,,1906.93,19.436,99.403,7.17,31.4,27.4
2021,,1906.93,19.436,99.403,7.17,31.4,27.4
2021,,1906.93,19.436,99.403,7.17,31.4,27.4
2021,,1906.93,19.436,99.403,7.17,31.4,27.4
2021,,1919.21,19.436,99.403,7.17,31.4,27.4
2021,,1919.21,19.436,99.403,7.17,31.4,27.4
2021,,1919.21,19.436,99.403,7.17,31.4,27.4
2021,175.64,1919.21,19.436,99.403,7.17,31.4,27.4
2021,,1919.21,19.436,99.403,7.17,31.4,27.4
2021,,1919.21,19.436,99.403,7.17,31.4,27.4
2022,,1919.21,19.436,99.403,7.17,31.4,27.4
2022,177.15,1934.58,19.436,99.403,7.17,31.4,27.4
2022,177.69,1934.58,19.436,99.403,7.17,31.4,27.4
2022,178.29,1934.58,19.436,99.403,7.17,31.4,27.4
2022,,1934.58,19.436,99.403,7.17,31.4,27.4
2022,178.72,1934.58,19.436,99.403,7.17,31.4,27.4
2022,,1934.58,19.436,99.403,7.17,31.4,27.4
2022,,1934.58,19.436,99.403,7.17,31.4,27.4
2022,179.74,1956.595,19.436,99.403,7.17,31.4,27.4
2022,180.26,1956.595,19.436,99.403,7.17,31.4,27.4
2022,180.88,1956.595,19.436,99.403,7.17,31.4,27.4
2022,181.52,1956.595,19.436,99.403,7.17,31.4,27.4
2022,182.22,1956.595,19.436,99.403,7.17,31.4,27.4
2022,,1956.595,19.436,99.403,7.17,31.4,27.4
2022,,1956.595,19.436,99.403,7.17,31.4,27.4
2022,183.25,1985.759,19.436,99.403,7.17,31.4,27.4
2022,183.77,1985.759,19.436,99.403,7.17,31.4,27.4
2022,184.29,1985.759,19.436,99.403,7.17,31.4,27.4
2022,185.04,1985.759,19.436,99.403,7.17,31.4,27.4
2022,185.77,1985.759,19.436,99.403,7.17,31.4,27.4
2022,,1985.759,19.436,99.403,7.17,31.4,27.4
2022,,1985.759,19.436,99.403,7.17,31.4,27.4
2022,186.63,2018.729,19.436,99.403,7.17,31.4,27.4
2022,187.11,2018.729,19.436,99.403,7.17,31.4,27.4
2022,187.71,2018.729,19.436,99.403,7.17,31.4,27.4
2022,188.21,2018.729,19.436,99.403,7.17,31.4,27.4
2022,188.65,2018.729,19.436,99.403,7.17,31.4,27.4
2022,,2018.729,19.436,99.403,7.17,31.4,27.4
2022,,2018.729,19.436,99.403,7.17,31.4,27.4
2022,189.52,2055.925,19.436,99.403,7.17,31.4,27.4
2022,189.81,2055.925,19.436,99.403,7.17,31.4,27.4
2022,190.18,2055.925,19.436,99.403,7.17,31.4,27.4
2022,190.49,2055.925,19.436,99.403,7.17,31.4,27.4
2022,190.74,2055.925,19.436,99.403,7.17,31.4,27.4
2022,,2055.925,19.436,99.403,7.17,31.4,27.4
2022,,2055.925,19.436,99.403,7.17,31.4,27.4
2022,191.22,2091.797,19.436,99.403,7.17,31.4,27.4
2022,191.56,2091.797,19.436,99.403,7.17,31.4,27.4
2022,191.79,2091.797,19.436,99.403,7.17,31.4,27.4
2022,192.01,2091.797,19.436,99.403,7.17,31.4,27.4
2022,192.21,2091.797,19.436,99.403,7.17,31.4,27.4
2022,,2091.797,19.436,99.403,7.17,31.4,27.4
2022,,2091.797,19.436,99.403,7.17,31.4,27.4
2022,192.54,2121.234,19.436,99.403,7.17,31.4,27.4
2022,192.65,2121.234,19.436,99.403,7.17,31.4,27.4
2022,192.85,2121.234,19.436,99.403,7.17,31.4,27.4
2022,193.49,2121.234,19.436,99.403,7.17,31.4,27.4
2022,193.7,2121.234,19.436,99.403,7.17,31.4,27.4
2022,,2121.234,19.436,99.403,7.17,31.4,27.4
2022,,2121.234,19.436,99.403,7.17,31.4,27.4
2022,193.89,2141.062,19.436,99.403,7.17,31.4,27.4
2022,193.94,2141.062,19.436,99.403,7.17,31.4,27.4
2022,194.16,2141.062,19.436,99.403,7.17,31.4,27.4
2022,194.23,2141.062,19.436,99.403,7.17,31.4,27.4
2022,194.48,2141.062,19.436,99.403,7.17,31.4,27.4
2022,,2141.062,19.436,99.403,7.17,31.4,27.4
2022,,2141.062,19.436,99.403,7.17,31.4,27.4
2022,194.69,2154.982,19.436,99.403,7.17,31.4,27.4
2022,194.78,2154.982,19.436,99.403,7.17,31.4,27.4
2022,194.87,2154.982,19.436,99.403,7.17,31.4,27.4
2022,194.97,2154.982,19.436,99.403,7.17,31.4,27.4
2022,195.07,2154.982,19.436,99.403,7.17,31.4,27.4
2022,,2154.982,19.436,99.403,7.17,31.4,27.4
2022,,2154.982,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,196.28,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2166.084,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,196.75,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2175.42,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,197.25,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2183.263,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,197.66,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2189.802,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,197.93,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2196.384,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,198.12,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2203.449,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,198.27,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2211.544,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,198.5,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2220.354,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,198.67,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2229.122,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,198.84,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2239.509,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,199.02,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2251.116,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,199.2,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2262.302,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,199.37,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2271.848,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,199.55,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2281.142,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,199.73,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2290.121,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,199.9,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2300.571,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,200.08,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2311.61,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,200.27,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2325.13,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,200.47,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2343.066,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,200.65,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2366.279,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,200.79,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2386.423,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,200.91,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2402.992,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,200.98,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2415.545,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,201.04,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2426.016,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,201.11,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2433.144,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,201.18,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2439.557,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,201.23,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2444.856,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,201.31,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2448.451,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,201.36,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2451.921,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,201.4,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2454.171,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,201.43,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2456.82,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,201.45,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2459.974,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,205.36,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2463.065,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,208.06,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2466.829,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,210.17,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2470.319,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,212.44,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2473.305,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,214.5,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2476.396,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,215.68,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2479.823,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,216.59,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2483.503,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,217.02,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2487.351,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,218.17,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2491.346,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,218.77,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2496.413,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2022,219.07,2500.976,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2022,,2500.976,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,219.31,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2505.392,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,219.81,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2509.639,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,220.49,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2513.382,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,220.98,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2517.524,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,221.31,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2520.384,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,221.57,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2522.823,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,221.75,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2524.989,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,221.88,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2526.776,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2528.689,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2530.413,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2532.453,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2535.039,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,222.32,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2537.037,19.436,99.403,7.17,31.4,27.4
2023,,2538.803,19.436,99.403,7.17,31.4,27.4
2023,,2538.803,19.436,99.403,7.17,31.4,27.4
2023,,2538.803,19.436,99.403,7.17,31.4,27.4
