Year,Total Vaccinations (per hundred),Total Deaths (per million),Hospitalized Patients (per million),ICU Patients (per million),Positive Rate
2023,256.04,,124.032,2.741,
2023,256.04,,121.91,2.741,
2023,256.04,,115.526,2.546,
2023,256.04,,114.943,2.546,
2023,256.04,,117.294,2.387,
2023,256.04,,113.828,2.281,
2023,256.04,,119.682,2.529,
2023,256.04,,106.154,2.122,
2023,256.04,,104.103,2.016,
2023,256.2,,105.146,2.087,
2023,,,101.768,2.051,
2023,,,96.304,2.299,
2023,,,94.996,1.698,
2023,,,94.341,1.892,
2023,,,91.848,1.804,
2023,,,85.517,2.034,
2023,256.33,,104.916,1.432,
2023,,,98.515,1.963,
2023,,,86.419,1.981,
2023,,,88.24,2.016,
2023,,,84.81,2.193,
2023,,,76.87,1.857,
2023,,,82.653,2.228,
2023,257.79,,85.287,1.981,
2023,,,76.587,1.751,
2023,,,80.637,1.556,
2023,,,67.993,1.521,
2023,,,72.343,1.627,
2023,,,69.16,1.715,
2023,,,70.734,1.804,
2023,259.16,,67.905,1.379,
2023,,,67.126,1.415,
2023,,,64.173,1.45,
2023,,,61.733,1.309,
2023,,,66.419,1.379,
2023,,,64.385,1.22,
2023,,,65.924,1.415,
2023,260.03,,64.315,1.609,
2023,,,63.413,1.698,
2023,,,64.757,1.521,
2023,,,62.653,1.609,
2023,,,62.281,1.503,
2023,,,59.629,1.485,
2023,,,62.953,1.538,
2023,261.03,,59.752,1.432,
2023,,,62.246,1.379,
2023,,,62.228,1.574,
2023,,,59.381,1.309,
2023,,,61.008,1.415,
2023,,,54.642,1.485,
2023,,,55.243,1.326,
2023,261.89,,53.103,1.256,
2023,,,47.233,1.592,
2023,,,54.182,1.185,
2023,,,51.83,1.273,
2023,,,48.417,1.079,
2023,,,48.17,1.379,
2023,,,47.25,0.831,
2023,262.54,,44.81,1.114,
2023,,,43.714,1.079,
2023,,,41.273,0.884,
2023,,,42.794,0.813,
2023,,,41.185,0.849,
2023,,,41.202,1.114,
2023,,,38.373,1.026,
2023,262.95,,40.884,1.008,
2023,,,40.69,0.937,
2023,262.95,,42.511,0.831,
2023,,,36.18,,
2023,,,39.876,,
2023,,,34.642,,
2023,,,33.758,,
2023,263.36,,33.51,,
2023,,,33.51,,
2023,,,33.793,,
2023,,,33.51,,
2023,,,30.274,,
2023,,,32.608,,
2023,,,31.848,,
2023,263.69,,31.3,,
2023,,,33.528,,
2023,,,30.451,,
2023,,,30.964,,
2023,,,28.576,,
2023,,,27.958,,
2023,,,26.543,,
2023,263.98,,26.454,,
2023,,,26.649,,
2023,,,23.643,,
2023,,,24.032,,
2023,,,21.379,,
2023,,,20.601,,
2023,,,18.992,,
2023,264.18,,20.654,,
2023,,,19.381,,
2023,,,18.585,,
2023,,,18.408,,
2023,,,17.241,,
2023,,,15.597,,
2023,,,14.111,,
2023,264.19,,15.579,,
2023,,,17.418,,
2023,,,13.988,,
2023,,,14.801,,
2023,,,13.952,,
2023,,,13.793,,
2023,,,13.846,,
2023,,,14.978,,
2023,,,15.632,,
2023,,,15.102,,
2023,,,16.251,,
2023,,,15.809,,
2023,,,14.889,,
2023,,,16.552,,
2023,,,16.729,,
2023,,,16.446,,
2023,,,16.092,,
2023,,,15.102,,
2023,,,15.296,,
2023,,,16.004,,
2023,,,15.491,,
2023,,,16.764,,
2023,,,18.939,,
2023,,,19.204,,
2023,,,19.929,,
2023,,,22.511,,
2023,,,19.788,,
2023,,,21.592,,
2023,,,22.935,,
2023,,,24.792,,
2023,,,24.775,,
2023,,,26.101,,
2023,,,26.348,,
2023,,,26.72,,
2023,,,26.879,,
2023,,,27.427,,
2023,,,30.239,,
2023,,,29.425,,
2023,,,30.698,,
2023,,,30.822,,
2023,,,33.758,,
2023,,,34.2,,
2023,,,35.243,,
2023,,,35.332,,
2023,,,33.917,,
2023,,,35.756,,
2023,,,34.642,,
2023,,,38.32,,
2023,,,37.082,,
2023,,,35.314,,
2023,,,35.332,,
2023,,,35.225,,
2023,,,35.685,,
2023,,,36.994,,
2023,,,33.192,,
2023,,,33.121,,
2023,,,38.585,,
2023,,,36.004,,
2023,,,36.233,,
2023,,,36.216,,
2023,,,37.277,,
2023,,,39.929,,
2023,,,43.784,,
2023,,,41.981,,
2023,,,44.226,,
2023,,,45.234,,
2023,,,42.989,,
2023,,,48.594,,
2023,,,45.606,,
2023,,,49.691,,
2023,,,48.63,,
2023,,,41.68,,
2023,,,46.048,,
2023,,,43.077,,
2023,,,43.714,,
2023,,,41.662,,
2023,,,42.228,,
2023,,,42.582,,
2023,,,43.484,,
2023,,,45.217,,
2023,,,45.234,,
2023,,,43.077,,
2023,,,42.423,,
2023,,,46.207,,
2023,,,41.627,,
2023,,,45.464,,
2023,,,50.451,,
2023,,,51.105,,
2023,,,49.938,,
2023,,,51.706,,
2023,,,56.534,,
2023,,,58.285,,
2023,,,61.68,,
2023,,,58.727,,
2023,,,57.082,,
2023,,,58.833,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,0.665,,,
2020,,0.665,,,
2020,,0.665,,,
2020,,0.665,43.826,11.37,
2020,,0.665,60.062,14.776,
2020,,0.665,77.065,19.126,
2020,,0.665,87.004,21.427,
2020,,11.033,102.547,24.686,
2020,,11.033,127.896,30.673,
2020,,11.033,149.868,36.91,
2020,,11.033,178.019,43.281,
2020,,11.033,204.666,49.415,
2020,,11.033,231.534,55.417,
2020,,11.033,259.242,62.466,
2020,,41.964,284.768,67.716,
2020,,41.964,308.879,74.558,
2020,,41.964,334.331,81.046,
2020,,41.964,361.922,87.594,
2020,,41.964,385.339,92.976,
2020,,41.964,402.607,96.678,
2020,,41.964,412.944,99.14,
2020,,92.655,423.916,101.146,
2020,,92.655,436.037,102.458,
2020,,92.655,440.491,103.284,
2020,,92.655,445.593,103.505,
2020,,92.655,451.359,102.296,
2020,,92.655,458.732,101.382,
2020,,92.655,459.484,99.568,
2020,,144.399,466.946,99.008,
2020,,144.399,471.178,98.654,
2020,,144.399,473.818,97.312,
2020,,144.399,466.327,93.36,
2020,,144.399,459.676,90.528,
2020,,144.399,458.039,87.328,
2020,,144.399,449.987,84.541,
2020,,186.641,449.56,83.229,
2020,,186.641,449.206,82.344,
2020,,186.641,442.157,78.657,
2020,,186.641,436.893,75.605,
2020,,186.641,429.313,73.246,
2020,,186.641,421.07,70.562,
2020,,186.641,414.655,68.438,
2020,,219.074,414.581,67.804,
2020,,219.074,412.222,66.742,
2020,,219.074,407.105,64.766,
2020,,219.074,394.261,60.873,
2020,,219.074,386.239,58.204,
2020,,219.074,380.591,56.317,
2020,,219.074,379.735,55.594,
2020,,240.83,379.558,55.476,
2020,,240.83,375.621,53.662,
2020,,240.83,364.252,49.769,
2020,,240.83,352.617,45.64,
2020,,240.83,341.218,42.927,
2020,,240.83,334.11,41.585,
2020,,240.83,332.488,40.759,
2020,,257.17,331.824,40.228,
2020,,257.17,327.651,39.314,
2020,,257.17,317.491,36.807,
2020,,257.17,309.808,35.17,
2020,,257.17,300.842,33.268,
2020,,257.17,291.994,31.882,
2020,,257.17,285.668,30.835,
2020,,269.703,284.636,30.186,
2020,,269.703,279.533,28.874,
2020,,269.703,271.467,27.34,0.021
2020,,269.703,263.696,25.865,0.021
2020,,269.703,258.461,25.187,0.02
2020,,269.703,255.511,24.538,0.019
2020,,269.703,252.488,24.007,0.019
2020,,278.399,252.592,23.86,0.019
2020,,278.399,246.885,23.181,0.017
2020,,278.399,239.025,22.4,0.016
2020,,278.399,230.443,21.633,0.015
2020,,278.399,223.482,20.571,0.015
2020,,278.399,215.932,19.583,0.014
2020,,278.399,211.302,19.067,0.014
2020,,285.687,210.446,18.979,0.014
2020,,285.687,209.945,18.728,0.015
2020,,285.687,206.126,18.005,0.015
2020,,285.687,198.561,17.386,0.015
2020,,285.687,192.5,16.708,0.015
2020,,285.687,186.542,15.705,0.015
2020,,285.687,183.342,15.189,0.014
2020,,290.809,183.077,15.1,0.014
2020,,290.809,180.924,14.673,0.014
2020,,290.809,175.704,13.655,0.014
2020,,290.809,171.531,13.331,0.013
2020,,290.809,168.404,12.903,0.014
2020,,290.809,163.376,12.549,0.014
2020,,290.809,160.205,12.431,0.014
2020,,294.801,159.792,12.402,0.014
2020,,294.801,157.89,12.063,0.014
2020,,294.801,154.69,11.679,0.014
2020,,294.801,150.738,10.971,0.014
2020,,294.801,148.644,10.676,0.014
2020,,294.801,146.358,10.308,0.014
2020,,294.801,144.397,10.131,0.015
2020,,297.261,144.191,10.131,0.015
2020,,297.261,142.274,9.924,0.015
2020,,297.261,139.295,9.644,0.015
2020,,297.261,136.464,9.29,0.014
2020,,297.261,134.134,9.187,0.014
2020,,297.261,130.373,8.936,0.013
2020,,297.261,128.515,8.759,0.013
2020,,298.979,128.692,8.759,0.013
2020,,298.979,127.453,8.715,0.013
2020,,298.979,125.212,8.464,0.013
2020,,298.979,122.263,8.17,0.012
2020,,298.979,119.49,8.037,0.012
2020,,298.979,117.175,7.86,0.012
2020,,298.979,115.951,7.624,0.012
2020,,300.526,115.951,7.683,0.011
2020,,300.526,115.111,7.683,0.011
2020,,300.526,111.336,7.535,0.011
2020,,300.526,106.971,7.417,0.011
2020,,300.526,105.201,7.167,0.01
2020,,300.526,103.52,6.946,0.01
2020,,300.526,103.151,6.931,0.01
2020,,302.383,103.092,6.975,0.01
2020,,302.383,102.355,6.887,0.011
2020,,302.383,101.854,6.857,0.011
2020,,302.383,101.352,6.739,0.011
2020,,302.383,99.597,6.724,0.011
2020,,302.383,98.005,6.665,0.011
2020,,302.383,97.533,6.636,0.011
2020,,303.838,97.076,6.606,0.011
2020,,303.838,96.545,6.518,0.011
2020,,303.838,94.967,6.341,0.011
2020,,303.838,93.256,6.194,0.012
2020,,303.838,87.225,6.061,0.012
2020,,303.838,83.73,5.677,0.013
2020,,303.838,83.081,5.427,0.013
2020,,305.354,83.17,5.412,0.013
2020,,305.354,82.786,5.515,0.013
2020,,305.354,81.253,5.323,0.014
2020,,305.354,79.763,5.25,0.014
2020,,305.354,78.657,5.264,0.014
2020,,305.354,77.522,5.117,0.014
2020,,305.354,76.342,5.073,0.014
2020,,306.545,76.505,5.088,0.014
2020,,306.545,76.047,5.309,0.015
2020,,306.545,75.516,5.368,0.016
2020,,306.545,75.31,5.309,0.017
2020,,306.545,74.012,5.397,0.018
2020,,306.545,73.29,5.294,0.019
2020,,306.545,73.452,5.397,0.019
2020,,307.613,73.614,5.427,0.019
2020,,307.613,73.791,5.486,0.021
2020,,307.613,73.305,5.412,0.022
2020,,307.613,71.52,5.235,0.023
2020,,307.613,71.137,5.176,0.025
2020,,307.613,70.606,5.073,0.026
2020,,307.613,71.034,5.205,0.027
2020,,309.037,71.078,5.205,0.027
2020,,309.037,72.036,5.323,0.029
2020,,309.037,70.532,5.264,0.03
2020,,309.037,70.503,5.338,0.031
2020,,309.037,69.647,5.427,0.032
2020,,309.037,69.603,5.412,0.032
2020,,309.037,69.087,5.427,0.033
2020,,310.863,69.058,5.471,0.033
2020,,310.863,68.777,5.707,0.034
2020,,310.863,67.509,5.913,0.035
2020,,310.863,66.875,5.5,0.035
2020,,310.863,66.61,5.53,0.036
2020,,310.863,66.61,5.618,0.037
2020,,310.863,66.536,5.81,0.038
2020,,312.58,66.61,5.84,0.038
2020,,312.58,67.303,5.943,0.039
2020,,312.58,67.627,6.164,0.04
2020,,312.58,68.04,6.488,0.042
2020,,312.58,68.202,6.754,0.044
2020,,312.58,68.615,6.887,0.045
2020,,312.58,68.822,7.019,0.046
2020,,314.53,69.264,7.078,0.046
2020,,314.53,72.095,7.83,0.047
2020,,314.53,72.877,8.376,0.048
2020,,314.53,73.511,8.745,0.048
2020,,314.53,74.868,8.966,0.048
2020,,314.53,75.738,9.261,0.047
2020,,314.53,76.328,9.659,0.047
2020,,318.522,77.094,9.762,0.047
2020,,318.522,80.796,10.396,0.048
2020,,318.522,83.465,11.089,0.049
2020,,318.522,85.529,11.738,0.05
2020,,318.522,85.898,11.694,0.051
2020,,318.522,85.529,12.092,0.053
2020,,318.522,81.002,12.195,0.054
2020,,325.16,78.982,12.299,0.054
2020,,325.16,82.536,13.449,0.056
2020,,325.16,85.19,13.921,0.059
2020,,325.16,87.196,14.673,0.06
2020,,325.16,88.656,15.351,0.061
2020,,325.16,90.101,16.103,0.062
2020,,325.16,90.75,16.295,0.062
2020,,333.81,91.944,16.398,0.062
2020,,333.81,94.333,17.076,0.062
2020,,333.81,95.586,17.666,0.062
2020,,333.81,96.914,18.168,0.063
2020,,333.81,97.828,18.566,0.066
2020,,333.81,99.391,18.728,0.069
2020,,333.81,99.391,19.008,0.071
2020,,342.49,102.694,19.686,0.072
2020,,342.49,107.295,20.778,0.078
2020,,342.49,108.784,20.896,0.082
2020,,342.49,110.805,20.733,0.087
2020,,342.49,112.117,20.91,0.091
2020,,342.49,115.656,21.22,0.094
2020,,342.49,117.618,21.471,0.095
2020,,353.167,121.378,21.869,0.096
2020,,353.167,127.866,22.695,0.1
2020,,353.167,131.656,24.081,0.102
2020,,353.167,135.269,24.538,0.103
2020,,353.167,141.33,25.674,0.105
2020,,353.167,147.774,26.411,0.107
2020,,353.167,153.348,27.546,0.107
2020,,368.068,160.692,28.593,0.108
2020,,368.068,171.649,30.82,0.112
2020,,368.068,183.372,31.97,0.119
2020,,368.068,194.093,33.017,0.126
2020,,368.068,206.583,34.064,0.132
2020,,368.068,220.975,35.863,0.14
2020,,368.068,230.59,36.733,0.143
2020,,395.518,242.638,37.972,0.144
2020,,395.518,261.911,40.715,0.15
2020,,395.518,279.519,42.897,0.154
2020,,395.518,297.642,44.77,0.156
2020,,395.518,312.035,46.407,0.156
2020,,395.518,326.678,49.666,0.156
2020,,395.518,339.36,50.772,0.155
2020,,444.322,354.032,52.63,0.155
2020,,444.322,370.43,54.871,0.155
2020,,444.322,386.976,57.054,0.153
2020,,444.322,405.689,60.165,0.151
2020,,444.322,418.843,62.245,0.147
2020,,444.322,426.983,63.719,0.143
2020,,444.322,433.486,65.032,0.14
2020,,518.501,445.593,66.757,0.14
2020,,518.501,458.585,68.969,0.132
2020,,518.501,464.174,69.839,0.123
2020,,518.501,470.677,70.621,0.119
2020,,518.501,481.53,72.022,0.114
2020,,518.501,481.855,72.066,0.108
2020,,518.501,478.787,71.594,0.106
2020,,603.405,487.37,71.963,0.106
2020,,603.405,493.504,72.302,0.1
2020,,603.405,488.682,71.343,0.095
2020,,603.405,483.845,70.178,0.093
2020,,603.405,476.516,68.379,0.087
2020,,603.405,470.043,67.332,0.082
2020,,603.405,462.522,66.256,0.08
2020,,690.087,464.837,66.226,0.08
2020,,690.087,463.761,65.445,0.074
2020,,690.087,451.152,63.071,0.07
2020,,690.087,441.567,60.991,0.067
2020,,690.087,431.805,59.074,0.066
2020,,690.087,422.043,57.083,0.064
2020,,690.087,414.95,55.52,0.063
2020,,762.488,417.088,55.211,0.063
2020,,762.488,416.277,55.137,0.062
2020,,762.488,407.164,52.999,0.062
2020,,762.488,397.947,51.288,0.062
2020,,762.488,393.361,50.359,0.062
2020,,762.488,387.581,48.413,0.062
2020,,762.488,383.997,47.484,0.062
2020,,823.809,387.271,47.336,0.062
2020,,823.809,388.318,47.012,0.062
2020,,823.809,381.667,45.39,0.061
2020,,823.809,376.418,44.696,0.061
2020,,823.809,371.595,43.487,0.061
2020,,823.809,367.82,42.381,0.061
2020,,823.809,367.894,42.042,0.06
2020,,882.485,371.713,42.19,0.06
2020,,882.485,375.282,42.706,0.059
2020,,882.485,371.713,42.337,0.057
2020,,882.485,372.819,41.88,0.054
2020,,882.485,370.858,41.261,0.05
2020,,882.485,367.85,40.759,0.046
2020,,882.485,365.992,40.081,0.043
2020,,934.831,368.086,40.479,0.042
2020,,934.831,371.625,40.361,0.037
2020,,934.831,367.658,40.096,0.033
2020,,934.831,366.478,39.83,0.03
2020,,934.831,362.866,38.975,0.028
2020,,934.831,359.208,38.577,0.027
2020,,934.831,360.462,38.931,0.028
2020,0.0,983.093,363.057,39.078,0.028
2020,0.0,983.093,363.426,39.727,0.031
2020,0.0,983.093,364.871,39.314,0.037
2020,0.0,983.093,362.172,39.108,0.044
2020,0.0,983.093,359.916,38.709,0.049
2021,0.01,983.093,357.793,38.473,0.05
2021,0.01,983.093,360.668,38.813,0.052
2021,0.01,1028.199,365.417,39.299,0.052
2021,0.01,1028.199,368.101,39.181,0.054
2021,0.02,1028.199,366.759,38.577,0.056
2021,0.04,1028.199,364.355,38.444,0.059
2021,0.08,1028.199,361.111,37.943,0.061
2021,0.14,1028.199,359.474,38.429,0.061
2021,0.15,1028.199,357.454,38.341,0.061
2021,0.16,1081.257,361.671,38.636,0.061
2021,0.22,1081.257,365.889,39.314,0.061
2021,0.31,1081.257,364.281,39.491,0.06
2021,0.41,1081.257,364.753,39.83,0.06
2021,0.53,1081.257,368.41,40.051,0.061
2021,0.64,1081.257,368.794,40.258,0.062
2021,0.67,1081.257,368.44,40.273,0.062
2021,0.68,1134.703,372.126,40.789,0.062
2021,0.81,1134.703,377.273,41.334,0.064
2021,1.0,1134.703,376.506,41.718,0.065
2021,1.2,1134.703,378.246,41.909,0.065
2021,1.44,1134.703,378.969,42.263,0.066
2021,1.62,1134.703,381.52,42.794,0.066
2021,1.67,1134.703,381.402,42.558,0.066
2021,1.69,1187.529,388.672,43.576,0.066
2021,1.81,1187.529,396.502,44.696,0.065
2021,1.96,1187.529,398.227,45.286,0.064
2021,2.13,1187.529,400.086,45.67,0.064
2021,2.34,1187.529,400.041,45.729,0.063
2021,2.5,1187.529,402.135,46.009,0.062
2021,2.55,1187.529,401.722,45.758,0.061
2021,2.56,1236.41,406.603,46.422,0.061
2021,2.67,1236.41,411.042,47.454,0.061
2021,2.83,1236.41,413.328,48.221,0.061
2021,3.0,1236.41,412.207,48.177,0.06
2021,3.2,1236.41,409.45,47.778,0.06
2021,3.38,1236.41,406.589,47.705,0.059
2021,3.43,1236.41,402.976,47.41,0.058
2021,3.44,1283.898,407.768,48.103,0.058
2021,3.58,1283.898,412.826,49.445,0.057
2021,3.8,1283.898,407.503,49.135,0.055
2021,4.02,1283.898,404.303,48.796,0.054
2021,4.31,1283.898,397.608,49.061,0.053
2021,4.54,1283.898,389.66,48.634,0.052
2021,4.6,1283.898,386.298,48.575,0.052
2021,4.62,1328.647,389.321,48.648,0.052
2021,4.79,1328.647,390.456,49.71,0.052
2021,5.01,1328.647,386.283,49.224,0.052
2021,5.24,1328.647,382.36,49.253,0.053
2021,5.53,1328.647,379.234,49.902,0.054
2021,5.76,1328.647,376.123,49.843,0.056
2021,5.83,1328.647,372.628,49.681,0.057
2021,5.84,1367.579,375.503,50.02,0.057
2021,6.01,1367.579,380.915,50.241,0.06
2021,6.21,1367.579,378.394,50.654,0.061
2021,6.42,1367.579,377.715,50.669,0.062
2021,6.71,1367.579,373.335,50.58,0.063
2021,6.98,1367.579,370.578,50.801,0.063
2021,7.09,1367.579,368.499,50.919,0.063
2021,7.1,1400.862,372.79,51.495,0.063
2021,7.28,1400.862,375.002,52.261,0.062
2021,7.53,1400.862,372.539,52.881,0.062
2021,7.8,1400.862,370.298,53.633,0.062
2021,8.14,1400.862,367.054,53.574,0.062
2021,8.53,1400.862,365.195,54.267,0.062
2021,8.87,1400.862,363.131,54.4,0.062
2021,9.05,1432.32,365.977,55.196,0.062
2021,9.28,1432.32,371.536,56.759,0.062
2021,9.62,1432.32,371.625,57.777,0.063
2021,9.97,1432.32,368.204,57.777,0.063
2021,10.42,1432.32,366.567,58.868,0.063
2021,10.93,1432.32,364.96,59.472,0.063
2021,11.3,1432.32,363.809,60.018,0.064
2021,11.39,1461.286,368.499,60.859,0.064
2021,11.68,1461.286,375.577,62.215,0.066
2021,11.94,1461.286,375.916,62.51,0.067
2021,12.22,1461.286,373.291,62.215,0.068
2021,12.53,1461.286,374.397,62.613,0.069
2021,12.93,1461.286,373.66,63.218,0.069
2021,13.19,1461.286,376.58,64.191,0.07
2021,13.26,1489.123,382.316,64.973,0.07
2021,13.56,1489.123,390.604,67.067,0.071
2021,14.0,1489.123,394.556,68.335,0.071
2021,14.44,1489.123,396.325,68.586,0.071
2021,15.01,1489.123,398.685,69.441,0.072
2021,15.6,1489.123,401.722,70.282,0.072
2021,15.91,1489.123,401.973,70.65,0.072
2021,16.01,1517.502,408.653,71.845,0.072
2021,16.39,1517.502,417.649,73.349,0.071
2021,16.91,1517.502,420.421,74.794,0.07
2021,17.41,1517.502,419.728,74.514,0.069
2021,18.01,1517.502,421.468,75.34,0.068
2021,18.57,1517.502,423.65,77.478,0.067
2021,18.87,1517.502,425.966,77.758,0.066
2021,18.96,1547.814,432.896,78.761,0.066
2021,19.07,1547.814,441.022,80.117,0.064
2021,19.56,1547.814,451.816,82.963,0.067
2021,20.11,1547.814,455.724,84.482,0.069
2021,20.79,1547.814,450.577,84.128,0.073
2021,21.57,1547.814,447.2,84.895,0.077
2021,22.01,1547.814,445.903,85.072,0.08
2021,22.14,1580.618,452.288,86.09,0.081
2021,22.66,1580.618,461.003,87.24,0.083
2021,23.33,1580.618,460.472,87.771,0.083
2021,23.97,1580.618,455.193,87.033,0.084
2021,24.69,1580.618,452.244,87.358,0.085
2021,25.41,1580.618,449.353,87.21,0.086
2021,25.82,1580.618,447.245,86.665,0.086
2021,25.95,1611.054,454.028,86.901,0.086
2021,26.46,1611.054,460.295,88.036,0.086
2021,27.09,1611.054,458.408,88.243,0.086
2021,27.71,1611.054,456.461,87.874,0.087
2021,28.42,1611.054,451.742,88.198,0.087
2021,29.13,1611.054,448.852,87.918,0.087
2021,29.58,1611.054,443.868,87.859,0.087
2021,29.74,1642.961,446.625,88.154,0.086
2021,30.3,1642.961,451.182,88.493,0.083
2021,31.0,1642.961,446.537,87.638,0.08
2021,31.71,1642.961,441.081,86.694,0.077
2021,32.53,1642.961,434.828,85.588,0.072
2021,33.36,1642.961,426.614,83.686,0.066
2021,33.68,1642.961,421.792,82.3,0.064
2021,33.87,1673.196,424.963,82.359,0.064
2021,34.55,1673.196,426.909,83.022,0.06
2021,35.35,1673.196,419.197,81.164,0.056
2021,36.16,1673.196,408.27,79.66,0.053
2021,37.08,1673.196,397.933,77.139,0.05
2021,38.02,1673.196,388.288,75.295,0.047
2021,38.45,1673.196,380.458,73.806,0.047
2021,38.71,1696.917,380.414,73.305,0.047
2021,39.51,1696.917,378.482,71.815,0.044
2021,40.49,1696.917,369.074,69.942,0.041
2021,41.48,1696.917,357.66,67.583,0.039
2021,42.06,1696.917,348.842,65.504,0.039
2021,42.98,1696.917,345.155,64.176,0.039
2021,43.67,1696.917,338.431,62.982,0.039
2021,44.0,1715.315,338.622,62.746,0.039
2021,44.78,1715.315,335.467,61.729,0.038
2021,45.69,1715.315,325.277,59.207,0.038
2021,46.59,1715.315,314.792,56.951,0.038
2021,47.58,1715.315,305.989,55.579,0.037
2021,48.56,1715.315,298.011,53.544,0.035
2021,49.19,1715.315,291.463,52.261,0.034
2021,49.45,1729.86,290.8,51.834,0.034
2021,49.89,1729.86,290.52,51.554,0.032
2021,50.77,1729.86,286.523,50.831,0.032
2021,51.66,1729.86,274.18,49.106,0.031
2021,52.65,1729.86,264.566,47.277,0.031
2021,53.67,1729.86,254.7,45.773,0.03
2021,54.34,1729.86,248.433,44.652,0.03
2021,54.54,1741.805,247.371,44.136,0.03
2021,55.37,1741.805,244.732,43.428,0.029
2021,56.38,1741.805,237.241,41.659,0.027
2021,57.35,1741.805,230.605,40.612,0.026
2021,58.42,1741.805,225.37,39.476,0.025
2021,59.54,1741.805,218.262,37.913,0.023
2021,60.27,1741.805,214.295,37.235,0.022
2021,60.54,1750.548,214.192,37.264,0.022
2021,61.43,1750.548,211.213,36.453,0.02
2021,62.45,1750.548,206.214,35.303,0.019
2021,63.42,1750.548,199.46,34.3,0.017
2021,64.44,1750.548,193.031,33.106,0.016
2021,65.54,1750.548,187.457,31.897,0.015
2021,66.27,1750.548,184.271,31.115,0.014
2021,66.53,1756.041,184.036,31.056,0.014
2021,67.41,1756.041,182.472,30.496,0.012
2021,68.44,1756.041,175.409,28.785,0.012
2021,69.43,1756.041,169.864,27.62,0.011
2021,70.45,1756.041,163.892,26.529,0.01
2021,71.58,1756.041,158.347,25.659,0.009
2021,72.31,1756.041,155.295,25.113,0.009
2021,72.58,1760.822,155.103,25.113,0.009
2021,73.46,1760.822,153.156,24.405,0.008
2021,74.48,1760.822,148.143,23.004,0.008
2021,75.48,1760.822,144.087,22.252,0.008
2021,76.44,1760.822,138.499,21.22,0.008
2021,77.55,1760.822,135.52,20.483,0.008
2021,78.32,1760.822,133.072,19.893,0.007
2021,78.63,1764.443,132.511,19.834,0.007
2021,79.53,1764.443,130.447,19.229,0.008
2021,80.55,1764.443,127.217,18.433,0.008
2021,81.57,1764.443,124.622,17.755,0.008
2021,82.59,1764.443,121.393,17.135,0.008
2021,83.7,1764.443,118.62,16.56,0.009
2021,84.46,1764.443,116.674,16.251,0.009
2021,84.75,1767.089,116.689,16.28,0.009
2021,85.62,1767.089,115.111,15.882,0.01
2021,86.61,1767.089,112.619,15.218,0.01
2021,87.57,1767.089,111.173,14.702,0.011
2021,88.54,1767.089,108.888,14.319,0.011
2021,89.64,1767.089,107.28,14.053,0.012
2021,90.36,1767.089,105.924,13.965,0.012
2021,90.61,1769.286,105.924,13.965,0.012
2021,91.57,1769.286,105.245,14.112,0.014
2021,92.77,1769.286,104.346,13.758,0.015
2021,93.27,1769.286,103.918,13.729,0.016
2021,94.53,1769.286,104.021,13.478,0.019
2021,95.82,1769.286,102.797,13.257,0.022
2021,96.67,1769.286,102.075,13.124,0.025
2021,97.01,1770.772,102.281,13.139,0.026
2021,98.05,1770.772,103.83,13.301,0.031
2021,99.28,1770.772,101.927,12.918,0.036
2021,100.46,1770.772,101.293,12.667,0.038
2021,101.69,1770.772,100.748,12.8,0.04
2021,102.96,1770.772,100.305,12.859,0.04
2021,103.78,1770.772,100.084,12.947,0.039
2021,104.08,1772.613,100.91,13.065,0.039
2021,105.07,1772.613,104.39,14.039,0.04
2021,106.23,1772.613,105.245,14.422,0.04
2021,107.33,1772.613,106.292,14.628,0.041
2021,108.46,1772.613,106.705,14.968,0.04
2021,109.59,1772.613,108.578,15.808,0.04
2021,110.29,1772.613,109.256,16.206,0.039
2021,110.53,1776.327,111.793,16.767,0.039
2021,111.38,1776.327,115.612,18.168,0.039
2021,112.33,1776.327,117.588,19.628,0.039
2021,113.21,1776.327,119.948,20.217,0.039
2021,114.09,1776.327,121.068,20.94,0.039
2021,115.02,1776.327,123.398,21.5,0.04
2021,115.6,1776.327,124.239,22.267,0.04
